all_go_terms,genes,dnds
GO:0006890,snap-377_pilon-processed-gene-76.82,0.0325731278304145
GO:0070939,snap-377_pilon-processed-gene-76.82,0.0325731278304145
GO:0003700,augustus-944_pilon-processed-gene-0.37,0.0319041971861011
GO:0006355,augustus-944_pilon-processed-gene-0.37,0.0319041971861011
GO:0005524,augustus_masked-316_pilon-abinit-gene-89.4,0.0248082381598185
GO:0006355,augustus_masked-348_pilon-processed-gene-2.60,0
GO:0016020,augustus-809_pilon-processed-gene-15.72,0
GO:0005515,maker-348_pilon-augustus-gene-41.30,0
GO:0009733,augustus-542_pilon-processed-gene-23.28,0
GO:0009733,snap-976_pilon-processed-gene-0.97,0
GO:0003677,snap-428_pilon-processed-gene-21.23,0
GO:0003677,augustus_masked-348_pilon-processed-gene-2.60,0
GO:0003723,snap-68677_pilon-processed-gene-0.8,0
GO:0003723,augustus-348_pilon-processed-gene-17.94,0
GO:0005509,augustus_masked-780_pilon-processed-gene-3.18,0
GO:0005509,snap-452_pilon-processed-gene-35.67,0
GO:0008233,maker-268_pilon-augustus-gene-22.40,0
GO:0005525,maker-345_pilon-augustus-gene-120.24,0
GO:0003735,maker-721_pilon-snap-gene-13.61,0
GO:0003735,snap_masked-384_pilon-processed-gene-7.45,0
GO:0005840,maker-721_pilon-snap-gene-13.61,0
GO:0005840,snap_masked-384_pilon-processed-gene-7.45,0
GO:0006412,maker-721_pilon-snap-gene-13.61,0
GO:0006412,snap_masked-384_pilon-processed-gene-7.45,0
GO:0003779,augustus-780_pilon-processed-gene-15.80,0
GO:0003924,maker-345_pilon-augustus-gene-120.24,0
GO:0016757,augustus-809_pilon-processed-gene-15.72,0
GO:0000502,maker-316_pilon-snap-gene-81.9,0
GO:0030234,maker-316_pilon-snap-gene-81.9,0
GO:0042176,maker-316_pilon-snap-gene-81.9,0
GO:0019843,maker-721_pilon-snap-gene-13.61,0
